review,rating,sentiment
apk gak jelas data semua masuk dah benar belum di masukan data pribadi sandi buat login bisa masuk pas udah di update data pribadi malah gak bisa di buka di buka lagi gak bisa takut di salah gunain gimna ini saya ingin hapus data diri dari line bank yang gak jelas ini takut yang punya apk line bank salah gunain data pribadi orang lagi dia minta tempat usaha yang detail dan pendapatan perbulan notifikasi reking line bank anda sudah dibuka kocak pada saat login gak bisa,1,negative
sangat kecewakartu saya sudah datang tapi di aplikasi masih pencetakanpadahal sudah di telpon ke pihak line bank sudah kali lagi di telpon gak respon cepattolonglah ubah statusnya saya mau ngaktipkan kartunya tidak bisa🙏,1,negative
pencetakan terus aja sampai kiamat overall dari apkui nya bagus dan gampang digunakancasback udah dapet mantap bener k tapi sayang seribu sayang disayangkan untuk pengajuan kartu depit terlalu lama saya sudah call centernya tetep aja gak ada kemajuan,1,negative
saya gak bisa buka blokir atm x salah harus ke cabang sdgkan saya didesa gk mungkin jadi mau saya tutup aja lebih bagus bank aladin bisa buka blokir via apk sangat simpel tidak sulit harus kecabang godbay len bank digital harus nya memudah kan jika terjadi salah pin jgn blokir atm harus kecabang kasian yg didesa seperti aku ini,2,negative
buat rekening ngajuin kartu debit tpi udh sebulan masih di pencetakan ngirim email soal permasalahan disuruh kirim foto ktp sama selfie malah bilang resiko penyalahgunaan data ditanggung nasabah apa ga makin trust issue gw udh ngirim foto ktp selfie segala macem mau stop aja tutup rekening tpi bisa nya dikantor pusat doang apaapaan awalnya gw udh seneng bisa pake line bank malah hasilnya memble,1,negative
tiap hari spam email masuk akun anda akan dinon aktifkan mau dinon aktifkan ya silahkan aja gak usah spam email tiap hari gimana mau pakai mau login aja ga bisa kode otp yg dimasukan katanya gak sesuai terus padahal udah benar kalo bikin aplikasi dimatangkan sampai siap dan benar bisa digunakan kalo nyusahin nasabah buat apa,1,negative
mintaa solusi aja gk ada tanggapan sama sekali sudah coba lewat email tpi sama aja kenapa buat aktivasi kartunya susah dengan keterangn informasi kartu tidak sesuai padahal sudah diisi sesuai dg yg dikartunya ini bagaimana,1,negative
kenapa saya tidak bisa login sih saya pengen login ke akun rekening saya baru saya reset hp saya karena error giliran login balik selalu saja gagal,1,negative
pengiriman kartu dari jakarta sampai tangerang butuh hari kerja banget 🙃 berkalikali telpon call centre jawabannya di suruh nunggu aja minta tolong tracking pengiriman tertunda kenapa sebabnya nggak bisa dan sudah sampai mana prosesnya nggak bisa jawab juga 😌,1,negative
buka tabungan susah data tidak sesuai dengan ktp disuruh ke dukcapil rencananya daftar lebih mudah pake hp tp di suruh ke dukcapil pdhl dftr di bank lain aman dan lancar ktp dibuat dr dulu nomor id tetap masih aja salah tau ah,1,negative
kenapa malah fitur penarikan di atm bank lain secara gratis nya malah di hilangkan emangnya sudah banyak ya mesin atm line bank di seluruh indonesia kayaknya apk ini udh mau bangkrut makanya sekarang ada biaya admin nya untuk penarikan tunai di atm bank lain,1,negative
sangat sangat disayangkan aturan baru line bank sudah tidak ada gratis biaya tarik tunak via atm terimakasih line bank sudah menemani saya bertahun waktunya uninstal dan pindah ke bank sebelah,1,negative
dulu oke di tahun sekarang kok malah jadi gini sengaja di program saldo biar bisa terima transferan kredit namun uang tidak bisa dikeluarkan debit btw untung cuma isi k buat nyobak wkwk karena lama ga pake line bank 😁👍🤟,1,negative
awas hatihati pakai bank ini jangan taruh duit banyak disini transaksi debit sering gagal tapi saldo sudah terpotong begitu juga dengan transaksi qris masih banyak bank digital yang lain khususnya buat cari cashback diskon mending batalkan saja niatmu untuk membuka rekening line bank,1,negative
saya beberapa kali buka tabungan sejak kemaren dan hari ini selalu muncul tabungan anda blm bisa dibuat dan disuruh cek data di disdukcapilpadahal data saya per hari ini sudah sukses daftar bank digital yang lain lain,3,neutral
proses ribet proses rekaman gagal terus loading aplikasi lama banyak bonusnya sudah di update tidak ada perubahan stuck diproses verifikasi ktp sekian dan terima kasih,2,negative
untuk pelajar yang tidak ingin ribet bank ini termasuk mudah dalam pembuatan rekening yuk buat kamu yang mahasiswai sedang ingin membuka bisa gunakan koderysms biar dapetin banyak benefitnya,4,positive
aplikasi kurang jelas mau daftar kok tulisan tertera perangkat audah di pakai nasabah lain padahal belum pernah daftar sama sekali dan hp pun juga beli dari baru,1,negative
benerin lagi systemnya transfer dana malah nyakut kemana tau programernya harus cepat atasi ini bukan cuma x aja gw kaya gini dan menurut gw terlalu lama kalo x jam mangkannya jangan pake system manual gw udah kirim bukti ss ke orang orangnya bilang belum masuk ini sangat tidak memuaskan banget bisa bikin salah faham sama rekan kita,1,negative
aplikasi nya user friendly kartu debit nya desainnya bagus dan free lagi udah gitu free admin untuk transfer semua bank kerennn sukses terus line bank,5,positive
sebener nya gw hnya ngincer atm ny aja yg lucu bentuk nya tapi tmn gw udh pda pake dan respond nya bagus kata nya line bank tpi ini atm udh smpe mau aktifasi kartu di apl line bank nya masih pencetakan kartu ini gmn dah gmn gw mau pake ini kartu klo sistem nya msih bgni jg tolong dong lebih update soal ini juga,3,neutral
pinjaman quick kredit hoak gua aja udah berbulan masih aja gak dapat pinjaman nelpon call center katanya tim analis masa analisis nya hitungan detik doang langsung di tolak,1,negative
saya salah satu nasabah yang sangat beruntung karena dapat cashback k dan kartu debit yg meresahkan itu thanks line bank syarat dan ketentuan nya ga ribet sama sekali kok,5,positive
suka banget sm linebankdisaat yg lain bingung tranfer nyari atm yg smkita dimana aj bisa tarik tunai tnp takut kena biayaad yg bilang ga bakal lamatp smpai sejauh ni msih gratis kok wlw dibatasi x heheheyah syukuri aj sayamahbisa tarik tunai dmnpun dah lbh dr cku,5,positive
proses nya cepat dan video call nya simple tingkatkan terus aplikasi nya saya akan terus menggunakan line bank dalam jangka panjang terima kasih,5,positive
setelah update makin ancur aja ni aplikasinya proses perintah nya aja lelet banget udah kuota tranfer tarik tunai bank lain d batasi bukannya makin bagus malah makin lelet,1,negative
bikin rekening aja susah data sudah benar padahal ngapain ke dukcapilkalo data nga benar bikin rek di bank lain bisa aneh nihdata sya sdh masuk awas aja di salah gunakansaya seret ke meja hijau,1,negative
kecewa sama pengajuan kartu debitnya saya sudah mengajukan dari bulan yang lalu dan sudah beberapa kali menghubungi customer service dan tanggapannya di kirim dalam hari atau hari tapi tetap saja pengiriman gagal terus,1,negative
aplikasi penipu dikasih limit ga bisa cair alesan perbedaan data jelas data lu yg proses nyet abis buka rekening limit malah ilang ga bisa ngajuin lagi alesan koneksi eror nyari nasabah doang buat buka rekening gw dah tutup rekening kartunya dah gw patahin buang ke tempat sampah,5,positive
line bank tdk dpt di akses install ulang tp setiap kode otp dr email yg di masukan selalu salah pdhal kode benar aneh jdi ga bisa login,1,negative
sebenernya saya udah kasih bintang buat line bank karna saya suka dan puas transaksi ga ada biaya dan biaya bulanan pun ga ada tapi kemarin saya transaksi di dana pembayaran nya pake kartu debit line bank dari dana nya gagal tapi saldo saya yg di rekening terpotong bingung mau gimana kalo telpon pasti ga cukup pulsa sedikit 😭,2,negative
cukup membantu bahkan sangat membantu dengan segala kemudahan yg di berikan free biaya admin bulanan tanpa saldo endapan free biaya admin top up gopay free biaya transfer antar bank dan ini yg paling aku suka yaitu bisa tarik tunai tanpa tambahan biaya di segala mesin atm berjaringan prima dan bersama rata mesin atm sudah support jaringan itu jd bisa tarik tunai di mesin atm terdekat di mesin atm bank apa pun good job line bank by hana bank saya harap kemudahan itu terus di pertahanan,5,positive
untuk fitur top up mohon dirubah jangan kelipatan k kalau bisa topup ewalletnya bisa isi sendiri minimal k kayak mbanking lainnya untuk ui nya sudah bagus,4,positive
payah ni aplikasi fitur pekerjaan dan bidang usaha tidak bisa diklikbug erorr dan kenapa sy tidak termasuk kriteria bank di akulaku dan di bri gua dikasihknpa di line bank tdk termasuk kriterianiat ga nyari nasabah,2,negative
kartu debit saya sudah sampai tapi status di aplikasi line bank masih dalam pembuatan alhasil ga bisa aktivasi tolong segera diperbaiki setiap kekurangannya terima kasih,3,neutral
terima kasih banyak atas kepercayaannya baru pertama kali ngajuin limit sangat gede dan tenor yang panjang hanya butuh proses tiga hari langsung cair ke rekening sayadan satusatunya bank swasta di indonesia yang memberikan pinjaman yang sangat besar bagi saya tanpa syarat yang berbelitbelitsemoga banknya tumbuh pesat dan sukses di indonesia,5,positive
untuk line bank sangat membantu dan mudah sekali tetapi sayang banget kenapa kok kartu debit nya belum bisa di kirim ke luar pulau jawa 🙏 kapan nih kak bakalan sampek ke pulang sumatera nya,5,positive
selama pakai line bank semua serba mudah dan instant ada notif diperbaharui malah aplikasi line banknya ga bisa diperbaharui dan blm bisa digunakan lagi,5,positive
selama pakai line bank lancar saja dan belum ada kendala line bank sangat membantu sekali dengan gratis transfer dan tarik tunai juga bebas biaya admin selebihnya bagus👍,5,positive
tolong aplikasi di kembangkan kembali saya tidak bisa membuka line bank di karnakan saya ingin mereset password tetapi saya tidak bisa mengirimkan otp code di karnakan ada kesalahan sistem untuk tombol mengirim otp code tidak bisa di pencet,3,neutral
sebenarnya bagus sih bank ini hanya saja di sayangkan untuk nasabah yang pernah memiliki pinjaman kta yang sudah lunas dan bayar tepat waktu tidak di kasih limit pinjaman lagi,2,negative
customer service tidak menyelesaikan masalah saya mau blokir atm saya yang hilang dan memeriksa setatus pemblokiran saya dan mau mengajukan blokir rekening tapi cs nya mengatakan suara saya terlalu kecil terus tapi saat saya panggil hallo nyauy saya dah pindah pindah titik tapi respone sama saja sampai pulsa saya habis k kapok sama layanannya,1,negative
saya mau aktivasi kartu debit line bank kenapa susah padahal udah hari saya dapat kartu nya harus berapa lama saya menunggu untuk aktivasi kartu nya mohon buat admin tolong di perbaiki sistemnya masa kalah sama aplikasi sebelah soaln aktivasi kartu,1,negative
aplikasi ampas di aplikasi engak bisa kasih tanda petik di aplikasi pas vc gagal di suruh ganti pakek sepasi dan mulai dari awal sudah mulai dari awal mahal tulisan nya tidak terdaftar di mohon periksa data anda di dukcapil padahal aku pakek e ktp,1,negative
aplnya si udah bagus tapi ya ampun ngelag berat sekali mau daftar rekening aja pas bagian selfie bareng ektp gabisa di take gimana malah disuruh hapus data taunya sama aja gabisa,1,negative
aku ksih bintang satu krn pelayanan kartu debit nya lama bngt pas laporan bertele padahal lebih dulu ngajuin debit line bank dripada blue card tpi yg nyampe blue card dulu btw pengajuan nya udah bulan lebih dan stuck di percetakan saran ku buat temen mending blue card by bca aja dripada line bank 🙏🏻,1,negative
pengiriman kode otentikasi sangat lama padahal batas waktunya cuma menit setelah dapat kode biasanya sudah tidak bisa dipakai lagi saran saya tambah opsi whatsapp biar lebih cepat menerima kode otentikasi nya,1,negative
selalu gagal berkalikali masukin kode otp pas mau buka rekening alesan nya kode otp tidak sesuai padahal udh input sesuai yg dikirim di email tahap awal aja udh sesulit itu gmna tahap² berikut nya,3,neutral
ko gabisa verifikasi ya sibuk mulu padahal tinggal langkah akhir gimana ini udah nelfon lewat cp yg ada tapi malah ngurangin pulsa doang ga dapet info apa apa mohon diperbaiki dong,3,neutral
buka tabungan sih mudah banget tapi pas ajukan pinjaman gak di kasih limit bintang satu aja bagusnya untuk line bank tidak sesuai dengan iklan yang beredar😁,1,negative
awal gunain enak nyaman di gunain dapet limit pertama jt udah bikin tabungan segala macem udah pembayaran cicilan secara tepat waktu giliran udah lunas malah ga dapet limit lagi nyesel mana udah suruh sodara pada pake line bank karna enak eh malah gini ending nya,1,negative
pengajuan udh hari tpi masih proses aja di tlp ga di tolak juga yg ada di gantung ajauntuk di batalin malah ga bisa cba klo bisa untuk proses pinjaman kta yg di atas jt prosesnya jangan terlalu lama,3,neutral
aplikasi terjelek yg pernah saya pakai tidak bisa login dengan tulisan terjadi terjadi kendala teknis silahkan coba kembali beberapa saat lagibegitu terus ajh sampe upin ipin gondrong udh email cs telfon cs sampe dateng ke cabang begitu ajh gak ada solusi wkwkkw payah line bank,1,negative
mantap sekali udah dapat cashbacknya lumayan buat jajan kopi hihihiatm jg dtg sekitar mingguantransaksi ga pakai admin ditingkatkan lagi buat top up shopeepay dong kak,5,positive
bank paling mantap tarik tunai di atm bersama tanpa batasan tanpa saldo minimal pokoknya tanpa syarat dan ketentuan smoga line bank keb hana selalu mengedepankan nasabah rekening ini sangat cocok untuk semua orang,5,positive
saya masuk dengan email kode otpfoto ktptp kenapa sandi transaksi salahpadahal sudah benar malah diminta ganti pasword bikin ribet aja jadi tambah waktu buat buka akunpadahal akun rek sendiri kenapa dipersulit,2,negative
mau pinjem suruh buka rekening dulu pas mau bikin rekening ktp jelek malah suruh ngurus ktpnya dulu payah padahal kemarin ke bni ngurus kartu atm aja gak masalah ini bank biasa kok ribet amat yg penting kan identitas ada gak jadi buka rekening saya,1,negative
aplikasi ga jelas udh minggu lebih buat ngajuin vidcall sibuk terus ga sesuai sama yg di terangakan dalam aplikasi kurang respon dari pihak deplover nya,1,negative
pengiriman kartu nya lelet hampir sebulan gak sampaitelp k ch alesannya alamat tidak ditemukan padahal alamat sangat jelas sekali berpikir lagi x mau ngelanjutin fiturnya,1,negative
emang sangat setuju saya dengan komen yang menyatakan aplikasi perbankan yang paling buruk daftar sudah upload data untuk verifikasi sudah vc sudah eh setelah verifikasi lewat vc malah dibilang data tidak sesuai aplikasi aneh susah buka rek bank lain gk pernah terkendala di suruh pula ke kantor hana pdhal di daerah kita gk ada kantornya buka rekening bank lain gk seribet ini masa data kita yang jelas data yang resmi dari pemerintah dibilang tidak valid,1,negative
